,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2574297,2020-12-12,KEN,GADM,KEN.13.7_1,Kiambu,0.08725,0.14043,full_february,DAY_OF_WEEK
2574298,2020-12-13,KEN,GADM,KEN.13.7_1,Kiambu,0.09136,0.17993,full_february,DAY_OF_WEEK
2574299,2020-12-14,KEN,GADM,KEN.13.7_1,Kiambu,0.16159,0.14782,full_february,DAY_OF_WEEK
2574300,2020-12-15,KEN,GADM,KEN.13.7_1,Kiambu,0.11676,0.13038,full_february,DAY_OF_WEEK
2574301,2020-12-16,KEN,GADM,KEN.13.7_1,Kiambu,0.03178,0.13743,full_february,DAY_OF_WEEK
2574302,2020-12-17,KEN,GADM,KEN.13.7_1,Kiambu,0.00177,0.14039,full_february,DAY_OF_WEEK
2574303,2020-12-18,KEN,GADM,KEN.13.7_1,Kiambu,0.0381,0.1232,full_february,DAY_OF_WEEK
2574304,2020-12-19,KEN,GADM,KEN.13.7_1,Kiambu,0.15955,0.13855,full_february,DAY_OF_WEEK
2574305,2020-12-20,KEN,GADM,KEN.13.7_1,Kiambu,0.07683,0.15456,full_february,DAY_OF_WEEK
2574306,2020-12-21,KEN,GADM,KEN.13.7_1,Kiambu,0.17224,0.13213,full_february,DAY_OF_WEEK
2574307,2020-12-22,KEN,GADM,KEN.13.7_1,Kiambu,0.13872,0.118,full_february,DAY_OF_WEEK
2574308,2020-12-23,KEN,GADM,KEN.13.7_1,Kiambu,0.04546,0.11595,full_february,DAY_OF_WEEK
2574309,2020-12-24,KEN,GADM,KEN.13.7_1,Kiambu,0.05579,0.11369,full_february,DAY_OF_WEEK
2574310,2020-12-25,KEN,GADM,KEN.13.7_1,Kiambu,-0.13597,0.15076,full_february,DAY_OF_WEEK
2574311,2020-12-26,KEN,GADM,KEN.13.7_1,Kiambu,-0.24146,0.21764,full_february,DAY_OF_WEEK
2574312,2020-12-27,KEN,GADM,KEN.13.7_1,Kiambu,-0.11191,0.20231,full_february,DAY_OF_WEEK
2574313,2020-12-28,KEN,GADM,KEN.13.7_1,Kiambu,0.00142,0.17374,full_february,DAY_OF_WEEK
2574314,2020-12-29,KEN,GADM,KEN.13.7_1,Kiambu,-0.02103,0.1606,full_february,DAY_OF_WEEK
2574315,2020-12-30,KEN,GADM,KEN.13.7_1,Kiambu,-0.06568,0.16283,full_february,DAY_OF_WEEK
2574316,2020-12-31,KEN,GADM,KEN.13.7_1,Kiambu,-0.05492,0.14574,full_february,DAY_OF_WEEK
2574317,2020-03-01,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19543,0.16738,full_february,DAY_OF_WEEK
2574318,2020-03-02,KEN,GADM,KEN.13.8_1,Kikuyu,0.01548,0.11962,full_february,DAY_OF_WEEK
2574319,2020-03-03,KEN,GADM,KEN.13.8_1,Kikuyu,0.00706,0.11497,full_february,DAY_OF_WEEK
2574320,2020-03-04,KEN,GADM,KEN.13.8_1,Kikuyu,0.02436,0.1033,full_february,DAY_OF_WEEK
2574321,2020-03-05,KEN,GADM,KEN.13.8_1,Kikuyu,0.06914,0.11242,full_february,DAY_OF_WEEK
2574322,2020-03-06,KEN,GADM,KEN.13.8_1,Kikuyu,0.09437,0.08916,full_february,DAY_OF_WEEK
2574323,2020-03-07,KEN,GADM,KEN.13.8_1,Kikuyu,-0.02419,0.13093,full_february,DAY_OF_WEEK
2574324,2020-03-08,KEN,GADM,KEN.13.8_1,Kikuyu,-0.05175,0.1476,full_february,DAY_OF_WEEK
2574325,2020-03-09,KEN,GADM,KEN.13.8_1,Kikuyu,-0.01603,0.11065,full_february,DAY_OF_WEEK
2574326,2020-03-10,KEN,GADM,KEN.13.8_1,Kikuyu,-0.01205,0.1155,full_february,DAY_OF_WEEK
2574327,2020-03-11,KEN,GADM,KEN.13.8_1,Kikuyu,0.00262,0.0972,full_february,DAY_OF_WEEK
2574328,2020-03-12,KEN,GADM,KEN.13.8_1,Kikuyu,-0.00309,0.11048,full_february,DAY_OF_WEEK
2574329,2020-03-13,KEN,GADM,KEN.13.8_1,Kikuyu,-0.02646,0.11654,full_february,DAY_OF_WEEK
2574330,2020-03-14,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09081,0.13789,full_february,DAY_OF_WEEK
2574331,2020-03-15,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19063,0.15356,full_february,DAY_OF_WEEK
2574332,2020-03-16,KEN,GADM,KEN.13.8_1,Kikuyu,-0.11692,0.13982,full_february,DAY_OF_WEEK
2574333,2020-03-17,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12764,0.14561,full_february,DAY_OF_WEEK
2574334,2020-03-18,KEN,GADM,KEN.13.8_1,Kikuyu,-0.14326,0.158,full_february,DAY_OF_WEEK
2574335,2020-03-19,KEN,GADM,KEN.13.8_1,Kikuyu,-0.21074,0.18136,full_february,DAY_OF_WEEK
2574336,2020-03-20,KEN,GADM,KEN.13.8_1,Kikuyu,-0.21197,0.17283,full_february,DAY_OF_WEEK
2574337,2020-03-21,KEN,GADM,KEN.13.8_1,Kikuyu,-0.27145,0.17388,full_february,DAY_OF_WEEK
2574338,2020-03-22,KEN,GADM,KEN.13.8_1,Kikuyu,-0.32949,0.26225,full_february,DAY_OF_WEEK
2574339,2020-03-23,KEN,GADM,KEN.13.8_1,Kikuyu,-0.32916,0.1997,full_february,DAY_OF_WEEK
2574340,2020-03-24,KEN,GADM,KEN.13.8_1,Kikuyu,-0.35002,0.22323,full_february,DAY_OF_WEEK
2574341,2020-03-25,KEN,GADM,KEN.13.8_1,Kikuyu,-0.34466,0.22407,full_february,DAY_OF_WEEK
2574342,2020-03-26,KEN,GADM,KEN.13.8_1,Kikuyu,-0.42355,0.2615,full_february,DAY_OF_WEEK
2574343,2020-03-27,KEN,GADM,KEN.13.8_1,Kikuyu,-0.37354,0.26192,full_february,DAY_OF_WEEK
2574344,2020-03-28,KEN,GADM,KEN.13.8_1,Kikuyu,-0.437,0.27687,full_february,DAY_OF_WEEK
2574345,2020-03-29,KEN,GADM,KEN.13.8_1,Kikuyu,-0.50485,0.35989,full_february,DAY_OF_WEEK
2574346,2020-03-30,KEN,GADM,KEN.13.8_1,Kikuyu,-0.36071,0.27981,full_february,DAY_OF_WEEK
2574347,2020-03-31,KEN,GADM,KEN.13.8_1,Kikuyu,-0.38423,0.26327,full_february,DAY_OF_WEEK
2574348,2020-04-01,KEN,GADM,KEN.13.8_1,Kikuyu,-0.37288,0.26102,full_february,DAY_OF_WEEK
2574349,2020-04-02,KEN,GADM,KEN.13.8_1,Kikuyu,-0.40431,0.27592,full_february,DAY_OF_WEEK
2574350,2020-04-03,KEN,GADM,KEN.13.8_1,Kikuyu,-0.37839,0.25042,full_february,DAY_OF_WEEK
2574351,2020-04-04,KEN,GADM,KEN.13.8_1,Kikuyu,-0.45653,0.26347,full_february,DAY_OF_WEEK
2574352,2020-04-05,KEN,GADM,KEN.13.8_1,Kikuyu,-0.47602,0.35744,full_february,DAY_OF_WEEK
2574353,2020-04-06,KEN,GADM,KEN.13.8_1,Kikuyu,-0.34846,0.28436,full_february,DAY_OF_WEEK
2574354,2020-04-07,KEN,GADM,KEN.13.8_1,Kikuyu,-0.42695,0.28478,full_february,DAY_OF_WEEK
2574355,2020-04-08,KEN,GADM,KEN.13.8_1,Kikuyu,-0.42243,0.28673,full_february,DAY_OF_WEEK
2574356,2020-04-09,KEN,GADM,KEN.13.8_1,Kikuyu,-0.42195,0.27729,full_february,DAY_OF_WEEK
2574357,2020-04-10,KEN,GADM,KEN.13.8_1,Kikuyu,-0.56723,0.34776,full_february,DAY_OF_WEEK
2574358,2020-04-11,KEN,GADM,KEN.13.8_1,Kikuyu,-0.48999,0.30439,full_february,DAY_OF_WEEK
2574359,2020-04-12,KEN,GADM,KEN.13.8_1,Kikuyu,-0.52062,0.38119,full_february,DAY_OF_WEEK
2574360,2020-04-13,KEN,GADM,KEN.13.8_1,Kikuyu,-0.56566,0.34132,full_february,DAY_OF_WEEK
2574361,2020-04-14,KEN,GADM,KEN.13.8_1,Kikuyu,-0.36679,0.27189,full_february,DAY_OF_WEEK
2574362,2020-04-15,KEN,GADM,KEN.13.8_1,Kikuyu,-0.41076,0.29106,full_february,DAY_OF_WEEK
2574363,2020-04-16,KEN,GADM,KEN.13.8_1,Kikuyu,-0.38945,0.29092,full_february,DAY_OF_WEEK
2574364,2020-04-17,KEN,GADM,KEN.13.8_1,Kikuyu,-0.39639,0.27451,full_february,DAY_OF_WEEK
2574365,2020-04-18,KEN,GADM,KEN.13.8_1,Kikuyu,-0.44768,0.30406,full_february,DAY_OF_WEEK
2574366,2020-04-19,KEN,GADM,KEN.13.8_1,Kikuyu,-0.51507,0.36834,full_february,DAY_OF_WEEK
2574367,2020-04-20,KEN,GADM,KEN.13.8_1,Kikuyu,-0.38317,0.26916,full_february,DAY_OF_WEEK
2574368,2020-04-21,KEN,GADM,KEN.13.8_1,Kikuyu,-0.40322,0.2616,full_february,DAY_OF_WEEK
2574369,2020-04-22,KEN,GADM,KEN.13.8_1,Kikuyu,-0.39775,0.28383,full_february,DAY_OF_WEEK
2574370,2020-04-23,KEN,GADM,KEN.13.8_1,Kikuyu,-0.47155,0.3188,full_february,DAY_OF_WEEK
2574371,2020-04-24,KEN,GADM,KEN.13.8_1,Kikuyu,-0.40599,0.27937,full_february,DAY_OF_WEEK
2574372,2020-04-25,KEN,GADM,KEN.13.8_1,Kikuyu,-0.46127,0.30228,full_february,DAY_OF_WEEK
2574373,2020-04-26,KEN,GADM,KEN.13.8_1,Kikuyu,-0.53119,0.42656,full_february,DAY_OF_WEEK
2574374,2020-04-27,KEN,GADM,KEN.13.8_1,Kikuyu,-0.37172,0.25844,full_february,DAY_OF_WEEK
2574375,2020-04-28,KEN,GADM,KEN.13.8_1,Kikuyu,-0.39905,0.26916,full_february,DAY_OF_WEEK
2574376,2020-04-29,KEN,GADM,KEN.13.8_1,Kikuyu,-0.32812,0.25614,full_february,DAY_OF_WEEK
2574377,2020-04-30,KEN,GADM,KEN.13.8_1,Kikuyu,-0.3481,0.24647,full_february,DAY_OF_WEEK
2574378,2020-05-01,KEN,GADM,KEN.13.8_1,Kikuyu,-0.46864,0.2696,full_february,DAY_OF_WEEK
2574379,2020-05-02,KEN,GADM,KEN.13.8_1,Kikuyu,-0.41226,0.30465,full_february,DAY_OF_WEEK
2574380,2020-05-03,KEN,GADM,KEN.13.8_1,Kikuyu,-0.46805,0.35299,full_february,DAY_OF_WEEK
2574381,2020-05-04,KEN,GADM,KEN.13.8_1,Kikuyu,-0.33815,0.25496,full_february,DAY_OF_WEEK
2574382,2020-05-05,KEN,GADM,KEN.13.8_1,Kikuyu,-0.3429,0.2315,full_february,DAY_OF_WEEK
2574383,2020-05-06,KEN,GADM,KEN.13.8_1,Kikuyu,-0.30721,0.24937,full_february,DAY_OF_WEEK
2574384,2020-05-07,KEN,GADM,KEN.13.8_1,Kikuyu,-0.31743,0.23814,full_february,DAY_OF_WEEK
2574385,2020-05-08,KEN,GADM,KEN.13.8_1,Kikuyu,-0.31378,0.24302,full_february,DAY_OF_WEEK
2574386,2020-05-09,KEN,GADM,KEN.13.8_1,Kikuyu,-0.3897,0.25184,full_february,DAY_OF_WEEK
2574387,2020-05-10,KEN,GADM,KEN.13.8_1,Kikuyu,-0.41824,0.34836,full_february,DAY_OF_WEEK
2574388,2020-05-11,KEN,GADM,KEN.13.8_1,Kikuyu,-0.29778,0.23588,full_february,DAY_OF_WEEK
2574389,2020-05-12,KEN,GADM,KEN.13.8_1,Kikuyu,-0.28333,0.22953,full_february,DAY_OF_WEEK
2574390,2020-05-13,KEN,GADM,KEN.13.8_1,Kikuyu,-0.27017,0.22513,full_february,DAY_OF_WEEK
2574391,2020-05-14,KEN,GADM,KEN.13.8_1,Kikuyu,-0.26598,0.21693,full_february,DAY_OF_WEEK
2574392,2020-05-15,KEN,GADM,KEN.13.8_1,Kikuyu,-0.28408,0.2113,full_february,DAY_OF_WEEK
2574393,2020-05-16,KEN,GADM,KEN.13.8_1,Kikuyu,-0.30059,0.26232,full_february,DAY_OF_WEEK
2574394,2020-05-17,KEN,GADM,KEN.13.8_1,Kikuyu,-0.41797,0.31354,full_february,DAY_OF_WEEK
2574395,2020-05-18,KEN,GADM,KEN.13.8_1,Kikuyu,-0.25702,0.21191,full_february,DAY_OF_WEEK
2574396,2020-05-19,KEN,GADM,KEN.13.8_1,Kikuyu,-0.26266,0.22356,full_february,DAY_OF_WEEK
2574397,2020-05-20,KEN,GADM,KEN.13.8_1,Kikuyu,-0.24625,0.24124,full_february,DAY_OF_WEEK
2574398,2020-05-21,KEN,GADM,KEN.13.8_1,Kikuyu,-0.28499,0.22458,full_february,DAY_OF_WEEK
2574399,2020-05-22,KEN,GADM,KEN.13.8_1,Kikuyu,-0.26382,0.21739,full_february,DAY_OF_WEEK
2574400,2020-05-23,KEN,GADM,KEN.13.8_1,Kikuyu,-0.29789,0.2335,full_february,DAY_OF_WEEK
2574401,2020-05-24,KEN,GADM,KEN.13.8_1,Kikuyu,-0.40463,0.28961,full_february,DAY_OF_WEEK
2574402,2020-05-25,KEN,GADM,KEN.13.8_1,Kikuyu,-0.41971,0.25355,full_february,DAY_OF_WEEK
2574403,2020-05-26,KEN,GADM,KEN.13.8_1,Kikuyu,-0.29501,0.24118,full_february,DAY_OF_WEEK
2574404,2020-05-27,KEN,GADM,KEN.13.8_1,Kikuyu,-0.27169,0.2289,full_february,DAY_OF_WEEK
2574405,2020-05-28,KEN,GADM,KEN.13.8_1,Kikuyu,-0.23575,0.21672,full_february,DAY_OF_WEEK
2574406,2020-05-29,KEN,GADM,KEN.13.8_1,Kikuyu,-0.24087,0.20953,full_february,DAY_OF_WEEK
2574407,2020-05-30,KEN,GADM,KEN.13.8_1,Kikuyu,-0.1818,0.21649,full_february,DAY_OF_WEEK
2574408,2020-05-31,KEN,GADM,KEN.13.8_1,Kikuyu,-0.3429,0.29589,full_february,DAY_OF_WEEK
2574409,2020-06-01,KEN,GADM,KEN.13.8_1,Kikuyu,-0.37757,0.25999,full_february,DAY_OF_WEEK
2574410,2020-06-02,KEN,GADM,KEN.13.8_1,Kikuyu,-0.21169,0.20143,full_february,DAY_OF_WEEK
2574411,2020-06-03,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19002,0.21689,full_february,DAY_OF_WEEK
2574412,2020-06-04,KEN,GADM,KEN.13.8_1,Kikuyu,-0.21441,0.19747,full_february,DAY_OF_WEEK
2574413,2020-06-05,KEN,GADM,KEN.13.8_1,Kikuyu,-0.21551,0.21672,full_february,DAY_OF_WEEK
2574414,2020-06-06,KEN,GADM,KEN.13.8_1,Kikuyu,-0.23963,0.21352,full_february,DAY_OF_WEEK
2574415,2020-06-07,KEN,GADM,KEN.13.8_1,Kikuyu,-0.33184,0.26347,full_february,DAY_OF_WEEK
2574416,2020-06-08,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19988,0.19648,full_february,DAY_OF_WEEK
2574417,2020-06-09,KEN,GADM,KEN.13.8_1,Kikuyu,-0.21959,0.18963,full_february,DAY_OF_WEEK
2574418,2020-06-10,KEN,GADM,KEN.13.8_1,Kikuyu,-0.24931,0.22962,full_february,DAY_OF_WEEK
2574419,2020-06-11,KEN,GADM,KEN.13.8_1,Kikuyu,-0.17948,0.19717,full_february,DAY_OF_WEEK
2574420,2020-06-12,KEN,GADM,KEN.13.8_1,Kikuyu,-0.22227,0.22081,full_february,DAY_OF_WEEK
2574421,2020-06-13,KEN,GADM,KEN.13.8_1,Kikuyu,-0.2163,0.20577,full_february,DAY_OF_WEEK
2574422,2020-06-14,KEN,GADM,KEN.13.8_1,Kikuyu,-0.28328,0.25735,full_february,DAY_OF_WEEK
2574423,2020-06-15,KEN,GADM,KEN.13.8_1,Kikuyu,-0.1849,0.18731,full_february,DAY_OF_WEEK
2574424,2020-06-16,KEN,GADM,KEN.13.8_1,Kikuyu,-0.21878,0.19153,full_february,DAY_OF_WEEK
2574425,2020-06-17,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19816,0.20467,full_february,DAY_OF_WEEK
2574426,2020-06-18,KEN,GADM,KEN.13.8_1,Kikuyu,-0.22019,0.19861,full_february,DAY_OF_WEEK
2574427,2020-06-19,KEN,GADM,KEN.13.8_1,Kikuyu,-0.20776,0.1744,full_february,DAY_OF_WEEK
2574428,2020-06-20,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19151,0.18835,full_february,DAY_OF_WEEK
2574429,2020-06-21,KEN,GADM,KEN.13.8_1,Kikuyu,-0.24353,0.25057,full_february,DAY_OF_WEEK
2574430,2020-06-22,KEN,GADM,KEN.13.8_1,Kikuyu,-0.23298,0.19962,full_february,DAY_OF_WEEK
2574431,2020-06-23,KEN,GADM,KEN.13.8_1,Kikuyu,-0.22089,0.19792,full_february,DAY_OF_WEEK
2574432,2020-06-24,KEN,GADM,KEN.13.8_1,Kikuyu,-0.17953,0.18019,full_february,DAY_OF_WEEK
2574433,2020-06-25,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18443,0.19439,full_february,DAY_OF_WEEK
2574434,2020-06-26,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18381,0.18382,full_february,DAY_OF_WEEK
2574435,2020-06-27,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16577,0.17915,full_february,DAY_OF_WEEK
2574436,2020-06-28,KEN,GADM,KEN.13.8_1,Kikuyu,-0.26651,0.24262,full_february,DAY_OF_WEEK
2574437,2020-06-29,KEN,GADM,KEN.13.8_1,Kikuyu,-0.20168,0.17152,full_february,DAY_OF_WEEK
2574438,2020-06-30,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15244,0.17301,full_february,DAY_OF_WEEK
2574439,2020-07-01,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16721,0.17698,full_february,DAY_OF_WEEK
2574440,2020-07-02,KEN,GADM,KEN.13.8_1,Kikuyu,-0.13218,0.18905,full_february,DAY_OF_WEEK
2574441,2020-07-03,KEN,GADM,KEN.13.8_1,Kikuyu,-0.22447,0.17475,full_february,DAY_OF_WEEK
2574442,2020-07-04,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09212,0.18148,full_february,DAY_OF_WEEK
2574443,2020-07-05,KEN,GADM,KEN.13.8_1,Kikuyu,-0.24983,0.22041,full_february,DAY_OF_WEEK
2574444,2020-07-06,KEN,GADM,KEN.13.8_1,Kikuyu,-0.14645,0.16677,full_february,DAY_OF_WEEK
2574445,2020-07-07,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15136,0.18763,full_february,DAY_OF_WEEK
2574446,2020-07-08,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12106,0.18315,full_february,DAY_OF_WEEK
2574447,2020-07-09,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12219,0.17808,full_february,DAY_OF_WEEK
2574448,2020-07-10,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12316,0.18253,full_february,DAY_OF_WEEK
2574449,2020-07-11,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09867,0.17706,full_february,DAY_OF_WEEK
2574450,2020-07-12,KEN,GADM,KEN.13.8_1,Kikuyu,-0.20429,0.21725,full_february,DAY_OF_WEEK
2574451,2020-07-13,KEN,GADM,KEN.13.8_1,Kikuyu,-0.14997,0.17665,full_february,DAY_OF_WEEK
2574452,2020-07-14,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12082,0.17549,full_february,DAY_OF_WEEK
2574453,2020-07-15,KEN,GADM,KEN.13.8_1,Kikuyu,-0.0959,0.18155,full_february,DAY_OF_WEEK
2574454,2020-07-16,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12778,0.17801,full_february,DAY_OF_WEEK
2574455,2020-07-17,KEN,GADM,KEN.13.8_1,Kikuyu,-0.20349,0.19594,full_february,DAY_OF_WEEK
2574456,2020-07-18,KEN,GADM,KEN.13.8_1,Kikuyu,-0.11894,0.1819,full_february,DAY_OF_WEEK
2574457,2020-07-19,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18884,0.25054,full_february,DAY_OF_WEEK
2574458,2020-07-20,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16149,0.2064,full_february,DAY_OF_WEEK
2574459,2020-07-21,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16468,0.18752,full_february,DAY_OF_WEEK
2574460,2020-07-22,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15212,0.19813,full_february,DAY_OF_WEEK
2574461,2020-07-23,KEN,GADM,KEN.13.8_1,Kikuyu,-0.13891,0.18357,full_february,DAY_OF_WEEK
2574462,2020-07-24,KEN,GADM,KEN.13.8_1,Kikuyu,-0.20699,0.17007,full_february,DAY_OF_WEEK
2574463,2020-07-25,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12892,0.18217,full_february,DAY_OF_WEEK
2574464,2020-07-26,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18179,0.22934,full_february,DAY_OF_WEEK
2574465,2020-07-27,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16455,0.1927,full_february,DAY_OF_WEEK
2574466,2020-07-28,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19052,0.20204,full_february,DAY_OF_WEEK
2574467,2020-07-29,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15937,0.20167,full_february,DAY_OF_WEEK
2574468,2020-07-30,KEN,GADM,KEN.13.8_1,Kikuyu,-0.13873,0.19376,full_february,DAY_OF_WEEK
2574469,2020-07-31,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18729,0.21728,full_february,DAY_OF_WEEK
2574470,2020-08-01,KEN,GADM,KEN.13.8_1,Kikuyu,-0.14683,0.18727,full_february,DAY_OF_WEEK
2574471,2020-08-02,KEN,GADM,KEN.13.8_1,Kikuyu,-0.19838,0.22642,full_february,DAY_OF_WEEK
2574472,2020-08-03,KEN,GADM,KEN.13.8_1,Kikuyu,-0.1218,0.18576,full_february,DAY_OF_WEEK
2574473,2020-08-04,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12257,0.17651,full_february,DAY_OF_WEEK
2574474,2020-08-05,KEN,GADM,KEN.13.8_1,Kikuyu,-0.0994,0.18168,full_february,DAY_OF_WEEK
2574475,2020-08-06,KEN,GADM,KEN.13.8_1,Kikuyu,-0.17216,0.19318,full_february,DAY_OF_WEEK
2574476,2020-08-07,KEN,GADM,KEN.13.8_1,Kikuyu,-0.0945,0.18277,full_february,DAY_OF_WEEK
2574477,2020-08-08,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09536,0.18053,full_february,DAY_OF_WEEK
2574478,2020-08-09,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16384,0.2303,full_february,DAY_OF_WEEK
2574479,2020-08-10,KEN,GADM,KEN.13.8_1,Kikuyu,-0.10198,0.16117,full_february,DAY_OF_WEEK
2574480,2020-08-11,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18141,0.21323,full_february,DAY_OF_WEEK
2574481,2020-08-12,KEN,GADM,KEN.13.8_1,Kikuyu,-0.08623,0.18287,full_february,DAY_OF_WEEK
2574482,2020-08-13,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15246,0.17928,full_february,DAY_OF_WEEK
2574483,2020-08-14,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12292,0.17421,full_february,DAY_OF_WEEK
2574484,2020-08-15,KEN,GADM,KEN.13.8_1,Kikuyu,-0.093,0.1774,full_february,DAY_OF_WEEK
2574485,2020-08-16,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18247,0.22979,full_february,DAY_OF_WEEK
2574486,2020-08-17,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15638,0.16469,full_february,DAY_OF_WEEK
2574487,2020-08-18,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12375,0.17825,full_february,DAY_OF_WEEK
2574488,2020-08-19,KEN,GADM,KEN.13.8_1,Kikuyu,-0.14677,0.20601,full_february,DAY_OF_WEEK
2574489,2020-08-20,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15724,0.18114,full_february,DAY_OF_WEEK
2574490,2020-08-21,KEN,GADM,KEN.13.8_1,Kikuyu,-0.10295,0.18327,full_february,DAY_OF_WEEK
2574491,2020-08-22,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09909,0.16908,full_february,DAY_OF_WEEK
2574492,2020-08-23,KEN,GADM,KEN.13.8_1,Kikuyu,-0.18788,0.23753,full_february,DAY_OF_WEEK
2574493,2020-08-24,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16132,0.19041,full_february,DAY_OF_WEEK
2574494,2020-08-25,KEN,GADM,KEN.13.8_1,Kikuyu,-0.08112,0.16427,full_february,DAY_OF_WEEK
2574495,2020-08-26,KEN,GADM,KEN.13.8_1,Kikuyu,-0.12946,0.17604,full_february,DAY_OF_WEEK
2574496,2020-08-27,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09382,0.17621,full_february,DAY_OF_WEEK
2574497,2020-08-28,KEN,GADM,KEN.13.8_1,Kikuyu,-0.07377,0.16189,full_february,DAY_OF_WEEK
2574498,2020-08-29,KEN,GADM,KEN.13.8_1,Kikuyu,-0.06758,0.17871,full_february,DAY_OF_WEEK
2574499,2020-08-30,KEN,GADM,KEN.13.8_1,Kikuyu,-0.13764,0.19904,full_february,DAY_OF_WEEK
2574500,2020-08-31,KEN,GADM,KEN.13.8_1,Kikuyu,-0.0558,0.16568,full_february,DAY_OF_WEEK
2574501,2020-09-01,KEN,GADM,KEN.13.8_1,Kikuyu,-0.06082,0.15419,full_february,DAY_OF_WEEK
2574502,2020-09-02,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09355,0.17155,full_february,DAY_OF_WEEK
2574503,2020-09-03,KEN,GADM,KEN.13.8_1,Kikuyu,-0.11714,0.18044,full_february,DAY_OF_WEEK
2574504,2020-09-04,KEN,GADM,KEN.13.8_1,Kikuyu,-0.11052,0.17907,full_february,DAY_OF_WEEK
2574505,2020-09-05,KEN,GADM,KEN.13.8_1,Kikuyu,-0.03263,0.19736,full_february,DAY_OF_WEEK
2574506,2020-09-06,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09023,0.27128,full_february,DAY_OF_WEEK
2574507,2020-09-07,KEN,GADM,KEN.13.8_1,Kikuyu,-0.13574,0.2171,full_february,DAY_OF_WEEK
2574508,2020-09-08,KEN,GADM,KEN.13.8_1,Kikuyu,-0.09847,0.20991,full_february,DAY_OF_WEEK
2574509,2020-09-09,KEN,GADM,KEN.13.8_1,Kikuyu,-0.13499,0.20414,full_february,DAY_OF_WEEK
2574510,2020-09-10,KEN,GADM,KEN.13.8_1,Kikuyu,-0.11567,0.1764,full_february,DAY_OF_WEEK
2574511,2020-09-11,KEN,GADM,KEN.13.8_1,Kikuyu,-0.14851,0.19053,full_february,DAY_OF_WEEK
2574512,2020-09-12,KEN,GADM,KEN.13.8_1,Kikuyu,-0.11739,0.17148,full_february,DAY_OF_WEEK
2574513,2020-09-13,KEN,GADM,KEN.13.8_1,Kikuyu,-0.13853,0.18588,full_february,DAY_OF_WEEK
2574514,2020-09-14,KEN,GADM,KEN.13.8_1,Kikuyu,-0.16543,0.15773,full_february,DAY_OF_WEEK
2574515,2020-09-15,KEN,GADM,KEN.13.8_1,Kikuyu,-0.14995,0.17435,full_february,DAY_OF_WEEK
2574516,2020-09-16,KEN,GADM,KEN.13.8_1,Kikuyu,-0.07743,0.15661,full_february,DAY_OF_WEEK
2574517,2020-09-17,KEN,GADM,KEN.13.8_1,Kikuyu,-0.15088,0.16345,full_february,DAY_OF_WEEK
