covid_movement_id,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,covid_movement_date
2573585,-0.12892,0.17517,2020-09-03
2573586,-0.07046000000000001,0.15872,2020-09-04
2573587,-0.06151,0.17568,2020-09-05
2573588,-0.12617,0.25411,2020-09-06
2573589,-0.09933,0.18475999999999998,2020-09-07
2573590,-0.11319000000000001,0.19267,2020-09-08
2573591,-0.1327,0.15961,2020-09-09
2573592,-0.19330999999999998,0.16091,2020-09-10
2573593,-0.21536,0.16349,2020-09-11
2573594,-0.14878,0.16546,2020-09-12
2573595,-0.17335,0.1884,2020-09-13
2573596,-0.16207,0.16380999999999998,2020-09-14
2573597,-0.16612000000000002,0.15195999999999998,2020-09-15
2573598,-0.01683,0.14877,2020-09-16
2573599,-0.11231,0.15405,2020-09-17
2573600,-0.1596,0.15789,2020-09-18
2573601,-0.07502,0.14789000000000002,2020-09-19
2573602,-0.18236,0.2236,2020-09-20
2573603,-0.13818,0.14867,2020-09-21
2573604,-0.12385,0.15454,2020-09-22
2573605,-0.13542,0.15971,2020-09-23
2573606,-0.14555,0.16011,2020-09-24
2573607,-0.23895999999999998,0.15550999999999998,2020-09-25
2573608,-0.04723,0.1681,2020-09-26
2573609,-0.09735,0.20506,2020-09-27
2573610,-0.14501,0.14582,2020-09-28
2573611,-0.11195999999999999,0.16046,2020-09-29
2573612,-0.12986,0.15917,2020-09-30
2573613,-0.15575,0.1449,2020-10-01
2573614,-0.04117,0.13347,2020-10-02
2573615,-0.02081,0.15742,2020-10-03
2573616,-0.1446,0.20649,2020-10-04
2573617,-0.10525,0.16142,2020-10-05
2573618,-0.1278,0.16856,2020-10-06
2573619,-0.11829,0.17398,2020-10-07
2573620,-0.11212000000000001,0.1519,2020-10-08
2573621,-0.14265999999999998,0.15015,2020-10-09
2573622,-0.062079999999999996,0.14195,2020-10-10
2573623,0.0042899999999999995,0.20474,2020-10-11
2573624,-0.03594,0.12355,2020-10-12
2573625,-0.14156,0.15125,2020-10-13
2573626,-0.08435,0.1432,2020-10-14
2573627,-0.06411,0.14925,2020-10-15
2573628,-0.12046,0.14279,2020-10-16
2573629,-0.07466,0.14911,2020-10-17
2573630,-0.18297,0.20142000000000002,2020-10-18
2573631,-0.03363,0.15400999999999998,2020-10-19
2573632,-0.23963,0.20142000000000002,2020-10-20
2573633,-0.04973,0.16091,2020-10-21
2573634,-0.1042,0.1292,2020-10-22
2573635,-0.12553,0.1528,2020-10-23
2573636,-0.12192,0.14296,2020-10-24
2573637,-0.10280999999999998,0.19730999999999999,2020-10-25
2573638,-0.06486,0.15216,2020-10-26
2573639,-0.14122,0.14679,2020-10-27
2573640,-0.11534000000000001,0.16232,2020-10-28
2573641,-0.041089999999999995,0.14984,2020-10-29
2573642,-0.07877999999999999,0.16734000000000002,2020-10-30
2573643,-0.027360000000000002,0.14204,2020-10-31
2573644,-0.062270000000000006,0.16075,2020-11-01
2573645,-0.029460000000000004,0.11167,2020-11-02
2573646,-0.12763,0.1552,2020-11-03
2573647,-0.09741,0.16122999999999998,2020-11-04
2573648,-0.10694000000000001,0.13925,2020-11-05
2573649,-0.08892,0.1366,2020-11-06
2573650,-0.03959,0.12694,2020-11-07
2573651,-0.03325,0.18367,2020-11-08
2573652,-0.014530000000000001,0.13391,2020-11-09
2573653,-0.08072,0.14567,2020-11-10
2573654,0.03465,0.13541,2020-11-11
2573655,-0.10989000000000002,0.1313,2020-11-12
2573656,-0.10212,0.13892000000000002,2020-11-13
2573657,-0.0594,0.14904,2020-11-14
2573658,-0.06277,0.20206,2020-11-15
2573659,-0.07751,0.14816,2020-11-16
2573660,-0.11279000000000002,0.15431,2020-11-17
2573661,-0.10223,0.13718,2020-11-18
2573662,-0.13881,0.16047,2020-11-19
2573663,-0.0388,0.127,2020-11-20
2573664,-0.012740000000000001,0.15157,2020-11-21
2573665,-0.08819,0.19709000000000002,2020-11-22
2573666,-0.07544,0.13362000000000002,2020-11-23
2573667,-0.07872,0.14820999999999998,2020-11-24
2573668,-0.01594,0.13488,2020-11-25
2573669,-0.10364000000000001,0.13974,2020-11-26
2573670,-0.008870000000000001,0.1112,2020-11-27
2573671,-0.03533,0.15916,2020-11-28
2573672,-0.14656,0.20369,2020-11-29
2573673,-0.00848,0.13354000000000002,2020-11-30
2573674,-0.058379999999999994,0.12955,2020-12-01
2573675,-0.00117,0.11927,2020-12-02
2573676,-0.03781,0.13292,2020-12-03
2573677,-0.02578,0.1186,2020-12-04
2573678,0.06205,0.11805,2020-12-05
2573679,-0.053529999999999994,0.18381,2020-12-06
2573680,-0.01644,0.11527000000000001,2020-12-07
2573681,-0.07842,0.15033,2020-12-08
2573682,-0.03465,0.14287,2020-12-09
2573683,-0.08895,0.1381,2020-12-10
2573684,0.05262000000000001,0.11205,2020-12-11
2573685,-0.00159,0.12168,2020-12-12
2573686,-0.07752,0.16995,2020-12-13
2573687,-0.01781,0.12705,2020-12-14
2573688,-0.05885,0.14424,2020-12-15
2573689,-0.02245,0.12987,2020-12-16
2573690,-0.10518,0.13835999999999998,2020-12-17
2573691,-0.12337000000000001,0.11553,2020-12-18
2573692,0.047369999999999995,0.13859000000000002,2020-12-19
2573693,-0.055479999999999995,0.1553,2020-12-20
2573694,0.01153,0.12774000000000002,2020-12-21
2573695,0.02975,0.11835,2020-12-22
2573696,0.10572999999999999,0.10793,2020-12-23
2573697,0.052629999999999996,0.12297999999999999,2020-12-24
2573698,-0.24894000000000002,0.16339,2020-12-25
2573699,-0.28429,0.17522000000000001,2020-12-26
2573700,-0.21359,0.1951,2020-12-27
2573701,-0.14405,0.15048,2020-12-28
2573702,-0.20565999999999998,0.14095,2020-12-29
2573703,-0.1255,0.13194,2020-12-30
2573704,-0.13779,0.13266,2020-12-31
2573705,-0.13083,0.15796,2020-03-01
2573706,0.02487,0.09879,2020-03-02
2573707,0.08425,0.09283999999999999,2020-03-03
2573708,0.04165,0.10689000000000001,2020-03-04
2573709,0.08502,0.10222,2020-03-05
2573710,0.01878,0.08737,2020-03-06
2573711,0.02078,0.11977,2020-03-07
2573712,-0.15203,0.15116,2020-03-08
2573713,-0.01063,0.10808,2020-03-09
2573714,0.05906,0.09652000000000001,2020-03-10
2573715,0.00772,0.11788,2020-03-11
2573716,-0.01195,0.08454,2020-03-12
2573717,-0.0367,0.0852,2020-03-13
2573718,-0.07691,0.14185,2020-03-14
2573719,-0.11682999999999999,0.17407999999999998,2020-03-15
2573720,-0.05694,0.12232,2020-03-16
2573721,-0.07647999999999999,0.14768,2020-03-17
2573722,-0.17307,0.16399999999999998,2020-03-18
2573723,-0.20951999999999998,0.15854000000000001,2020-03-19
2573724,-0.23649,0.16510999999999998,2020-03-20
2573725,-0.28259,0.19976,2020-03-21
2573726,-0.32665,0.25786,2020-03-22
2573727,-0.26598,0.22016,2020-03-23
2573728,-0.38966999999999996,0.25013,2020-03-24
2573729,-0.34385,0.22994,2020-03-25
2573730,-0.35745,0.26771,2020-03-26
2573731,-0.41773000000000005,0.25863,2020-03-27
2573732,-0.4123,0.27334,2020-03-28
2573733,-0.52764,0.37061,2020-03-29
2573734,-0.40669,0.26548,2020-03-30
2573735,-0.3964,0.26718000000000003,2020-03-31
2573736,-0.37964000000000003,0.26353000000000004,2020-04-01
2573737,-0.40717,0.28143,2020-04-02
2573738,-0.39213000000000003,0.25647,2020-04-03
2573739,-0.36772,0.27129000000000003,2020-04-04
2573740,-0.49718,0.34029,2020-04-05
2573741,-0.38871999999999995,0.2517,2020-04-06
2573742,-0.43118999999999996,0.28947,2020-04-07
2573743,-0.45623,0.28628000000000003,2020-04-08
2573744,-0.42978,0.2779,2020-04-09
2573745,-0.5701,0.31729,2020-04-10
2573746,-0.45656,0.27388,2020-04-11
2573747,-0.5532100000000001,0.36887,2020-04-12
2573748,-0.5737800000000001,0.30519,2020-04-13
2573749,-0.43228,0.27399999999999997,2020-04-14
2573750,-0.41928000000000004,0.24815,2020-04-15
2573751,-0.41523000000000004,0.27271999999999996,2020-04-16
2573752,-0.43031,0.28569,2020-04-17
2573753,-0.41088,0.29738000000000003,2020-04-18
2573754,-0.54371,0.34094,2020-04-19
2573755,-0.42226,0.26554,2020-04-20
2573756,-0.42916000000000004,0.27648,2020-04-21
2573757,-0.44966000000000006,0.30385,2020-04-22
2573758,-0.42931,0.31137,2020-04-23
2573759,-0.45315,0.29175999999999996,2020-04-24
2573760,-0.42355,0.30306,2020-04-25
2573761,-0.5384899999999999,0.40323000000000003,2020-04-26
2573762,-0.39308000000000004,0.26413000000000003,2020-04-27
2573763,-0.35103,0.24658000000000002,2020-04-28
2573764,-0.36814,0.25658000000000003,2020-04-29
2573765,-0.31549,0.23098000000000002,2020-04-30
2573766,-0.46986000000000006,0.28608,2020-05-01
2573767,-0.3874,0.28145,2020-05-02
2573768,-0.48912,0.33723000000000003,2020-05-03
2573769,-0.34792,0.25834,2020-05-04
2573770,-0.27449,0.24372,2020-05-05
2573771,-0.34515,0.2667,2020-05-06
2573772,-0.3595,0.26868000000000003,2020-05-07
2573773,-0.37254,0.25442,2020-05-08
2573774,-0.3359,0.2426,2020-05-09
2573775,-0.43246,0.32827,2020-05-10
2573776,-0.32382,0.22199000000000002,2020-05-11
2573777,-0.26846,0.24605,2020-05-12
2573778,-0.30239,0.22691999999999998,2020-05-13
2573779,-0.28734,0.2172,2020-05-14
2573780,-0.32291,0.21418,2020-05-15
2573781,-0.31125,0.25403000000000003,2020-05-16
2573782,-0.43638999999999994,0.29941999999999996,2020-05-17
2573783,-0.27605,0.24391,2020-05-18
2573784,-0.29448,0.23649,2020-05-19
2573785,-0.29357,0.23278000000000001,2020-05-20
2573786,-0.30691,0.24069000000000002,2020-05-21
2573787,-0.31669,0.24436999999999998,2020-05-22
2573788,-0.28617,0.23933000000000001,2020-05-23
2573789,-0.38923,0.31506,2020-05-24
2573790,-0.4185,0.26145,2020-05-25
2573791,-0.28999,0.23254,2020-05-26
2573792,-0.29904000000000003,0.21800999999999998,2020-05-27
2573793,-0.26474000000000003,0.22330999999999998,2020-05-28
2573794,-0.2605,0.20435,2020-05-29
2573795,-0.21753000000000003,0.21973,2020-05-30
2573796,-0.28897,0.27759,2020-05-31
2573797,-0.37740999999999997,0.25774,2020-06-01
2573798,-0.17404,0.18764,2020-06-02
2573799,-0.19851,0.21441999999999997,2020-06-03
2573800,-0.20238,0.1952,2020-06-04
2573801,-0.25245,0.19645,2020-06-05
2573802,-0.20601999999999998,0.2135,2020-06-06
2573803,-0.32609,0.27553,2020-06-07
2573804,-0.23001,0.19488,2020-06-08
2573805,-0.2357,0.19049000000000002,2020-06-09
2573806,-0.24043,0.23592,2020-06-10
2573807,-0.20354,0.19906,2020-06-11
2573808,-0.2167,0.20104,2020-06-12
2573809,-0.17599,0.22003000000000003,2020-06-13
2573810,-0.24161,0.26529,2020-06-14
2573811,-0.20595,0.18808,2020-06-15
2573812,-0.21805,0.20033,2020-06-16
2573813,-0.20668000000000003,0.18972999999999998,2020-06-17
2573814,-0.21406,0.19901,2020-06-18
2573815,-0.20008,0.19257,2020-06-19
2573816,-0.15749000000000002,0.19825,2020-06-20
2573817,-0.32029,0.26548,2020-06-21
2573818,-0.25508000000000003,0.18774000000000002,2020-06-22
2573819,-0.24528000000000003,0.1937,2020-06-23
2573820,-0.20265,0.20217000000000002,2020-06-24
2573821,-0.17324,0.17461,2020-06-25
2573822,-0.20015,0.17104,2020-06-26
2573823,-0.13496,0.18162999999999999,2020-06-27
2573824,-0.26571999999999996,0.23267,2020-06-28
2573825,-0.185,0.17987,2020-06-29
2573826,-0.19311,0.16139,2020-06-30
2573827,-0.20387,0.17015,2020-07-01
2573828,-0.17999,0.19371,2020-07-02
2573829,-0.18456,0.18972999999999998,2020-07-03
2573830,-0.09581,0.18834,2020-07-04
2573831,-0.27473000000000003,0.22426999999999997,2020-07-05
2573832,-0.17485,0.17414000000000002,2020-07-06
2573833,-0.18714,0.19193,2020-07-07
2573834,-0.17345,0.17893,2020-07-08
2573835,-0.14802,0.19955,2020-07-09
2573836,-0.20553000000000002,0.19117,2020-07-10
2573837,-0.13030999999999998,0.17412,2020-07-11
2573838,-0.2185,0.22746999999999998,2020-07-12
2573839,-0.1319,0.17411,2020-07-13
2573840,-0.16265,0.16118,2020-07-14
2573841,-0.17884,0.17486,2020-07-15
2573842,-0.1385,0.1696,2020-07-16
2573843,-0.17423,0.14736,2020-07-17
2573844,-0.17765,0.18886,2020-07-18
2573845,-0.23936,0.23051,2020-07-19
2573846,-0.1659,0.19342,2020-07-20
2573847,-0.13423,0.17895,2020-07-21
2573848,-0.15748,0.18342999999999998,2020-07-22
2573849,-0.19295,0.17848,2020-07-23
2573850,-0.19397,0.1821,2020-07-24
2573851,-0.12485999999999998,0.17681,2020-07-25
2573852,-0.24569000000000002,0.22712,2020-07-26
2573853,-0.11407,0.17164000000000001,2020-07-27
2573854,-0.18284,0.20151,2020-07-28
2573855,-0.20667,0.18453,2020-07-29
2573856,-0.16827999999999999,0.1742,2020-07-30
2573857,-0.25119,0.19479000000000002,2020-07-31
2573858,-0.09965,0.18871,2020-08-01
2573859,-0.20883000000000002,0.20435999999999999,2020-08-02
2573860,-0.09727999999999999,0.15857000000000002,2020-08-03
2573861,-0.11567000000000001,0.17082,2020-08-04
2573862,-0.12818,0.16625,2020-08-05
2573863,-0.13639,0.16338,2020-08-06
2573864,-0.1417,0.14989,2020-08-07
2573865,-0.08769,0.1745,2020-08-08
2573866,-0.23673000000000002,0.19159,2020-08-09
2573867,-0.17363,0.17323,2020-08-10
2573868,-0.13685,0.17323,2020-08-11
2573869,-0.14257,0.17595,2020-08-12
2573870,-0.14403,0.17678,2020-08-13
2573871,-0.13516,0.17285,2020-08-14
2573872,-0.12109,0.19049000000000002,2020-08-15
2573873,-0.20648000000000002,0.22089,2020-08-16
2573874,-0.1465,0.16322,2020-08-17
2573875,-0.15095999999999998,0.18188,2020-08-18
2573876,-0.16197,0.19597,2020-08-19
2573877,-0.15138,0.16099000000000002,2020-08-20
2573878,-0.17145,0.17222,2020-08-21
2573879,-0.1126,0.17443,2020-08-22
2573880,-0.2173,0.22279000000000002,2020-08-23
2573881,-0.17377,0.18204,2020-08-24
2573882,-0.18435,0.19082000000000002,2020-08-25
2573883,-0.13815999999999998,0.16952,2020-08-26
2573884,-0.08288,0.15969,2020-08-27
2573885,-0.08738,0.15029,2020-08-28
2573886,-0.08853,0.15880999999999998,2020-08-29
2573887,-0.17904,0.20119,2020-08-30
2573888,-0.12976,0.15875,2020-08-31
2573889,-0.07743,0.15061,2020-09-01
2573890,-0.13635,0.16359,2020-09-02
2573891,-0.07934,0.14345,2020-09-03
2573892,-0.11577,0.15181,2020-09-04
2573893,-0.03373,0.16342,2020-09-05
2573894,-0.2455,0.22468000000000002,2020-09-06
2573895,-0.16172,0.2054,2020-09-07
2573896,-0.12914,0.195,2020-09-08
2573897,-0.14285,0.17422,2020-09-09
2573898,-0.14164000000000002,0.16039,2020-09-10
2573899,-0.21973,0.17229,2020-09-11
2573900,-0.09016,0.17745,2020-09-12
2573901,-0.20513,0.18291,2020-09-13
2573902,-0.16421,0.15265,2020-09-14
2573903,-0.12455999999999999,0.15952,2020-09-15
2573904,-0.10625,0.16471,2020-09-16
2573905,-0.13568,0.16807,2020-09-17
2573906,-0.13365,0.16338,2020-09-18
2573907,-0.06407,0.18045999999999998,2020-09-19
2573908,-0.16694,0.21753000000000003,2020-09-20
2573909,-0.14345,0.16734000000000002,2020-09-21
2573910,-0.14394,0.18602,2020-09-22
2573911,-0.11793,0.17160999999999998,2020-09-23
2573912,-0.12134,0.18027,2020-09-24
2573913,-0.15182,0.15257,2020-09-25
2573914,-0.05107,0.16755,2020-09-26
2573915,-0.15533,0.22155999999999998,2020-09-27
2573916,-0.15411,0.15692,2020-09-28
2573917,-0.11782999999999999,0.16905,2020-09-29
2573918,-0.10216,0.16829000000000002,2020-09-30
2573919,-0.08801,0.14837,2020-10-01
2573920,-0.11690999999999999,0.15083,2020-10-02
2573921,-0.0398,0.15256,2020-10-03
2573922,-0.09616,0.18550999999999998,2020-10-04
2573923,-0.10035,0.14987999999999999,2020-10-05
2573924,-0.04395,0.16333,2020-10-06
2573925,-0.07082999999999999,0.14107,2020-10-07
2573926,-0.07672999999999999,0.15877,2020-10-08
2573927,-0.09788,0.1541,2020-10-09
2573928,-0.052520000000000004,0.15399000000000002,2020-10-10
2573929,-0.14765,0.21378000000000003,2020-10-11
2573930,-0.07493,0.16689,2020-10-12
2573931,-0.09684,0.19029000000000001,2020-10-13
2573932,-0.0912,0.17557999999999999,2020-10-14
2573933,-0.05732,0.15847,2020-10-15
2573934,-0.08709,0.14837,2020-10-16
2573935,-0.10214,0.16566,2020-10-17
2573936,-0.08516,0.23259000000000002,2020-10-18
2573937,-0.14719000000000002,0.17507999999999999,2020-10-19
2573938,-0.31809,0.22186,2020-10-20
2573939,-0.13352,0.16333,2020-10-21
2573940,-0.10599000000000001,0.18619000000000002,2020-10-22
2573941,-0.13975,0.17010999999999998,2020-10-23
2573942,-0.12774000000000002,0.15538,2020-10-24
2573943,-0.2227,0.20715999999999998,2020-10-25
2573944,-0.15599000000000002,0.18878,2020-10-26
2573945,-0.11134000000000001,0.18769,2020-10-27
2573946,-0.11775,0.1652,2020-10-28
2573947,-0.08195,0.1752,2020-10-29
2573948,-0.09362999999999999,0.15877,2020-10-30
2573949,-0.06648,0.14346,2020-10-31
2573950,-0.17493,0.20084000000000002,2020-11-01
2573951,-0.13454000000000002,0.15749000000000002,2020-11-02
2573952,-0.12747999999999998,0.17368,2020-11-03
2573953,-0.13213,0.17144,2020-11-04
2573954,-0.14454,0.17197,2020-11-05
2573955,-0.11281,0.15914,2020-11-06
2573956,-0.026789999999999998,0.15120999999999998,2020-11-07
2573957,-0.17868,0.18824000000000002,2020-11-08
2573958,-0.14461,0.18533,2020-11-09
2573959,-0.16195,0.1921,2020-11-10
2573960,-0.08761000000000001,0.16777999999999998,2020-11-11
2573961,-0.1094,0.15387,2020-11-12
2573962,-0.14778,0.17603,2020-11-13
2573963,-0.038560000000000004,0.16834000000000002,2020-11-14
2573964,-0.14135,0.20926999999999998,2020-11-15
2573965,-0.13642,0.16307,2020-11-16
2573966,-0.14837999999999998,0.16835,2020-11-17
2573967,-0.16596,0.17232999999999998,2020-11-18
2573968,-0.10436,0.1556,2020-11-19
2573969,-0.13185999999999998,0.15337,2020-11-20
2573970,-0.034069999999999996,0.1599,2020-11-21
2573971,-0.14929,0.19752999999999998,2020-11-22
2573972,-0.12063,0.17837999999999998,2020-11-23
2573973,-0.03922,0.17929,2020-11-24
2573974,-0.07497000000000001,0.16236,2020-11-25
2573975,-0.09642,0.15067,2020-11-26
2573976,-0.16505,0.16287000000000001,2020-11-27
2573977,-0.06072999999999999,0.15657000000000001,2020-11-28
2573978,-0.0162,0.20139,2020-11-29
2573979,-0.09935,0.16391,2020-11-30
2573980,-0.08587,0.14719000000000002,2020-12-01
2573981,-0.05495,0.14090999999999998,2020-12-02
2573982,-0.05051,0.14952000000000001,2020-12-03
2573983,-0.10601,0.12789,2020-12-04
2573984,0.00021,0.12252,2020-12-05
2573985,-0.06895,0.15725999999999998,2020-12-06
2573986,-0.0391,0.13833,2020-12-07
2573987,-0.019809999999999998,0.16216,2020-12-08
2573988,-0.054060000000000004,0.15843,2020-12-09
2573989,-0.14067000000000002,0.14154,2020-12-10
2573990,-0.08638,0.1315,2020-12-11
2573991,-0.10455,0.17919000000000002,2020-12-12
2573992,-0.13559000000000002,0.16151,2020-12-13
2573993,-0.06523999999999999,0.14263,2020-12-14
2573994,0.00124,0.14315,2020-12-15
2573995,-0.05062,0.15179,2020-12-16
2573996,-0.08918,0.1525,2020-12-17
2573997,-0.06504,0.14569000000000001,2020-12-18
2573998,-0.00067,0.15334,2020-12-19
2573999,-0.07736,0.17349,2020-12-20
2574000,-0.07321,0.14679,2020-12-21
2574001,-0.07897,0.1543,2020-12-22
2574002,-0.00902,0.15887,2020-12-23
2574003,-0.060039999999999996,0.14703,2020-12-24
2574004,-0.22741,0.16058,2020-12-25
2574005,-0.3066,0.20956,2020-12-26
2574006,-0.24020999999999998,0.21706,2020-12-27
2574007,-0.17827,0.16136,2020-12-28
2574008,-0.17915,0.20171,2020-12-29
2574009,-0.19655999999999998,0.21075,2020-12-30
2574010,-0.17257999999999998,0.17548,2020-12-31
2574011,-0.04239,0.15153,2020-03-01
2574012,0.17626,0.11360999999999999,2020-03-02
2574013,0.13214,0.0894,2020-03-03
2574014,0.05165,0.11553,2020-03-04
2574015,0.06781000000000001,0.10353,2020-03-05
2574016,0.05695,0.09166,2020-03-06
2574017,0.07254,0.1104,2020-03-07
2574018,0.10379000000000001,0.12021,2020-03-08
2574019,0.18282,0.11319000000000001,2020-03-09
2574020,0.20478,0.10615999999999999,2020-03-10
2574021,0.01736,0.1095,2020-03-11
2574022,0.0299,0.12862,2020-03-12
2574023,-0.02426,0.10885,2020-03-13
2574024,-0.008409999999999999,0.1474,2020-03-14
2574025,0.004229999999999999,0.15485,2020-03-15
2574026,0.14532,0.1234,2020-03-16
2574027,0.06671,0.12915,2020-03-17
2574028,-0.16654000000000002,0.16348,2020-03-18
2574029,-0.14197,0.15689,2020-03-19
2574030,-0.17658,0.16541,2020-03-20
2574031,-0.2348,0.19695,2020-03-21
2574032,-0.20239000000000001,0.24325,2020-03-22
2574033,-0.12936,0.19755,2020-03-23
2574034,-0.22931999999999997,0.22130999999999998,2020-03-24
2574035,-0.32185,0.22896999999999998,2020-03-25
2574036,-0.31593000000000004,0.23515999999999998,2020-03-26
2574037,-0.34596,0.23201999999999998,2020-03-27
2574038,-0.38265,0.26737,2020-03-28
2574039,-0.43638999999999994,0.34131,2020-03-29
2574040,-0.23501999999999998,0.24849000000000002,2020-03-30
2574041,-0.26727,0.25133,2020-03-31
2574042,-0.35157,0.24978000000000003,2020-04-01
2574043,-0.35431,0.25101,2020-04-02
2574044,-0.36236,0.24796999999999997,2020-04-03
2574045,-0.34260999999999997,0.24881999999999999,2020-04-04
2574046,-0.41616000000000003,0.34963,2020-04-05
2574047,-0.20496,0.23940999999999998,2020-04-06
2574048,-0.34133,0.25798000000000004,2020-04-07
2574049,-0.42943000000000003,0.2716,2020-04-08
2574050,-0.40671999999999997,0.27421,2020-04-09
2574051,-0.51241,0.30156,2020-04-10
2574052,-0.42200000000000004,0.27959,2020-04-11
2574053,-0.48962,0.3702,2020-04-12
2574054,-0.48772,0.30741,2020-04-13
2574055,-0.33916999999999997,0.26896,2020-04-14
2574056,-0.37875,0.2527,2020-04-15
2574057,-0.41546000000000005,0.2519,2020-04-16
2574058,-0.3918,0.24756,2020-04-17
2574059,-0.39635,0.29665,2020-04-18
2574060,-0.45363000000000003,0.36233000000000004,2020-04-19
2574061,-0.30001,0.2764,2020-04-20
2574062,-0.29338000000000003,0.2538,2020-04-21
2574063,-0.4141,0.25884,2020-04-22
2574064,-0.41223999999999994,0.3004,2020-04-23
2574065,-0.35115999999999997,0.27658,2020-04-24
2574066,-0.40325,0.29472,2020-04-25
2574067,-0.46551000000000003,0.38063,2020-04-26
2574068,-0.27143,0.26188,2020-04-27
2574069,-0.26686,0.24969,2020-04-28
